LocationId,Name,Description,Location,Date,LineColor
1489083,PW-411,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9783800,40.4222400,0 -79.9780500,40.4226500,0 -79.9777700,40.4230500,0 -79.9777100,40.4232400,0 -79.9776800,40.4234500,0 -79.9776600,40.4237500,0</coordinates></LineString>",1/19/2015 10:55:56 PM,#838A00
1489084,PW-50,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0288000,40.4431400,0 -80.0285800,40.4433100,0 -80.0283300,40.4434700,0 -80.0278600,40.4436500,0 -80.0277300,40.4436500,0 -80.0276200,40.4436800,0 -80.0274900,40.4437100,0 -80.0273300,40.4437000,0 -80.0256400,40.4431300,0 -80.0237400,40.4424300,0 -80.0203400,40.4412800,0</coordinates></LineString>",1/19/2015 10:56:08 PM,#838A00
1489085,PW-220,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9273100,40.4583700,0 -79.9278900,40.4580400,0 -79.9288200,40.4574500,0</coordinates></LineString>",1/19/2015 10:56:19 PM,#838A00
1489086,PW-109,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0427500,40.4998700,0 -80.0424100,40.5000600,0 -80.0421100,40.5002300,0 -80.0418800,40.5003100,0 -80.0416100,40.5003600,0 -80.0410300,40.5003800,0 -80.0408800,40.5003900,0 -80.0407600,40.5004300,0 -80.0405000,40.5005400,0 -80.0403000,40.5006600,0 -80.0400700,40.5007300,0 -80.0398300,40.5007800,0 -80.0397800,40.5009600,0 -80.0410100,40.5009800,0 -80.0431400,40.5010400,0 -80.0433200,40.5010200,0</coordinates></LineString>",1/19/2015 10:56:21 PM,#838A00
1489087,PW-128,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0000800,40.4535700,0 -80.0006800,40.4534600,0</coordinates></LineString>",1/19/2015 10:56:22 PM,#838A00
1489088,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0061100,40.4884400,0 -80.0058400,40.4880300,0 -80.0056100,40.4875400,0 -80.0051100,40.4863000,0 -80.0048400,40.4856700,0 -80.0043900,40.4846900,0 -80.0040200,40.4843400,0 -80.0039000,40.4840500,0</coordinates></LineString>",1/19/2015 10:56:39 PM,#838A00
1489089,PW-211,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9017300,40.4555800,0 -79.8996000,40.4550900,0 -79.8980000,40.4547400,0 -79.8956800,40.4542000,0 -79.8949000,40.4540300,0</coordinates></LineString>",1/19/2015 10:56:43 PM,#838A00
1489090,PW-602,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0029300,40.4407800,0 -80.0039200,40.4411500,0 -80.0040300,40.4412000,0 -80.0041200,40.4410300,0 -80.0041100,40.4409700,0 -80.0042300,40.4407800,0 -80.0043900,40.4405500,0 -80.0038400,40.4403400,0 -80.0038800,40.4403500,0 -80.0030000,40.4400300,0 -80.0012900,40.4393600,0 -79.9995100,40.4387100,0 -79.9990600,40.4394100,0 -79.9988800,40.4396800,0</coordinates></LineString>",1/19/2015 10:56:43 PM,#838A00
1489091,PW-411,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9776600,40.4237700,0 -79.9777000,40.4240100,0 -79.9777600,40.4241500,0 -79.9778300,40.4242500,0 -79.9779500,40.4243600,0 -79.9781200,40.4244500,0 -79.9784000,40.4245400,0 -79.9791600,40.4247100,0 -79.9799000,40.4248600,0 -79.9805100,40.4249100,0 -79.9807200,40.4249300,0 -79.9807900,40.4249600,0 -79.9809000,40.4250400,0 -79.9809200,40.4251500,0 -79.9808700,40.4256200,0 -79.9807900,40.4265000,0 -79.9807600,40.4267800,0</coordinates></LineString>",1/19/2015 10:56:57 PM,#838A00
1489092,PW-50,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0203400,40.4412800,0 -80.0198700,40.4411200,0 -80.0191000,40.4408100,0 -80.0186000,40.4405600,0 -80.0168200,40.4396200,0 -80.0161100,40.4392700,0 -80.0156500,40.4390400,0 -80.0144100,40.4383500,0 -80.0136000,40.4379000,0 -80.0133000,40.4377400,0 -80.0118000,40.4369000,0 -80.0112600,40.4365300,0</coordinates></LineString>",1/19/2015 10:57:09 PM,#838A00
1489093,PW-220,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9288200,40.4574500,0 -79.9305000,40.4563600,0 -79.9317600,40.4551900,0 -79.9318800,40.4550900,0 -79.9321200,40.4549400,0 -79.9321700,40.4549200,0</coordinates></LineString>",1/19/2015 10:57:20 PM,#838A00
1489094,PW-109,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0433200,40.5010200,0 -80.0435900,40.5009500,0 -80.0440400,40.5007100,0 -80.0448300,40.5002800,0 -80.0453000,40.5000500,0 -80.0456000,40.4998800,0 -80.0458600,40.4996600,0 -80.0460000,40.4994800,0 -80.0460900,40.4993000,0 -80.0461300,40.4990800,0 -80.0461600,40.4985800,0 -80.0459800,40.4974400,0 -80.0459400,40.4971600,0 -80.0459600,40.4969800,0 -80.0460400,40.4967300,0 -80.0460400,40.4965800,0 -80.0459400,40.4963600,0 -80.0457300,40.4959400,0 -80.0455300,40.4955100,0 -80.0454400,40.4949800,0 -80.0453700,40.4948200,0</coordinates></LineString>",1/19/2015 10:57:22 PM,#838A00
1489095,PW-128,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0006800,40.4534600,0 -80.0012500,40.4533500,0</coordinates></LineString>",1/19/2015 10:57:23 PM,#838A00
1489096,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0039000,40.4840500,0 -80.0038500,40.4839600,0 -80.0038200,40.4835300,0 -80.0038200,40.4832100,0 -80.0038600,40.4831600,0 -80.0039400,40.4831100,0 -80.0041700,40.4832500,0 -80.0042900,40.4832900,0 -80.0044700,40.4833100,0 -80.0046800,40.4833100,0 -80.0048700,40.4832600,0 -80.0050600,40.4830800,0 -80.0055800,40.4825500,0 -80.0056700,40.4824900,0 -80.0059900,40.4823600,0 -80.0059200,40.4822200,0 -80.0059000,40.4821600,0</coordinates></LineString>",1/19/2015 10:57:40 PM,#838A00
1489097,PW-211,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.8949000,40.4540300,0 -79.8886300,40.4526100,0</coordinates></LineString>",1/19/2015 10:57:44 PM,#838A00
1489098,PW-602,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9988800,40.4396800,0 -79.9981700,40.4407900,0 -79.9971800,40.4404300,0 -79.9976800,40.4397300,0 -79.9968700,40.4393900,0 -79.9965900,40.4392900,0 -79.9957500,40.4389800,0 -79.9956200,40.4389600,0 -79.9960400,40.4382100,0 -79.9964000,40.4383500,0</coordinates></LineString>",1/19/2015 10:57:44 PM,#838A00
1489099,PW-411,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9807600,40.4267800,0 -79.9806000,40.4282900,0 -79.9805400,40.4287500,0 -79.9802200,40.4287300,0</coordinates></LineString>",1/19/2015 10:57:58 PM,#838A00
1489100,PW-50,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0112600,40.4365300,0 -80.0098600,40.4355200,0 -80.0092600,40.4350900,0 -80.0090000,40.4349300,0 -80.0083200,40.4346100,0 -80.0080400,40.4344900,0 -80.0074300,40.4341900,0 -80.0067600,40.4338100,0 -80.0071400,40.4334200,0 -80.0067000,40.4331500,0 -80.0064900,40.4330700,0 -80.0063700,40.4330800,0 -80.0062900,40.4331400,0 -80.0062700,40.4332000,0 -80.0064400,40.4333300,0 -80.0067700,40.4336600,0 -80.0068400,40.4337300,0 -80.0069200,40.4337900,0</coordinates></LineString>",1/19/2015 10:58:10 PM,#838A00
1489101,PW-220,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9321700,40.4549200,0 -79.9335600,40.4542300,0 -79.9354000,40.4533600,0</coordinates></LineString>",1/19/2015 10:58:21 PM,#838A00
1489102,PW-109,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0453700,40.4948200,0 -80.0450900,40.4942000,0 -80.0450900,40.4940400,0 -80.0452100,40.4935500,0 -80.0452000,40.4934100,0 -80.0451400,40.4931800,0 -80.0450200,40.4928600,0 -80.0445300,40.4921500,0 -80.0444800,40.4918700,0 -80.0444900,40.4916100,0 -80.0445200,40.4915300,0 -80.0447500,40.4912500,0 -80.0448900,40.4910500,0 -80.0449000,40.4909600,0 -80.0448900,40.4908700,0 -80.0448100,40.4906400,0 -80.0448000,40.4905400,0 -80.0448200,40.4904400,0 -80.0449700,40.4902000,0 -80.0451200,40.4899900,0 -80.0452100,40.4899500,0 -80.0450200,40.4897800,0</coordinates></LineString>",1/19/2015 10:58:23 PM,#838A00
1489104,PW-128,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0012500,40.4533500,0 -80.0016700,40.4533100,0 -80.0017100,40.4533900,0 -80.0017300,40.4534600,0</coordinates></LineString>",1/19/2015 10:58:24 PM,#838A00
1489105,PW-328,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9521400,40.4267300,0 -79.9523400,40.4267500,0 -79.9524100,40.4267300,0 -79.9528300,40.4264900,0 -79.9532500,40.4262300,0 -79.9536100,40.4260200,0 -79.9536800,40.4259900,0 -79.9538100,40.4259600,0 -79.9541600,40.4263400,0</coordinates></LineString>",1/19/2015 10:58:28 PM,#838A00
1489108,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0059000,40.4821600,0 -80.0058600,40.4819800,0 -80.0058500,40.4818900,0 -80.0058800,40.4816600,0 -80.0064600,40.4803100,0 -80.0065700,40.4799600,0 -80.0066100,40.4797700,0 -80.0068300,40.4776000,0 -80.0068200,40.4770900,0 -80.0067400,40.4766600,0 -80.0067100,40.4765700,0</coordinates></LineString>",1/19/2015 10:58:41 PM,#838A00
1489106,PW-602,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9964000,40.4383500,0 -79.9955900,40.4380400,0 -79.9954900,40.4380200,0 -79.9950900,40.4380300,0 -79.9944100,40.4380300,0 -79.9943300,40.4380300,0 -79.9943700,40.4381000,0 -79.9944600,40.4382900,0 -79.9947600,40.4388000,0 -79.9947600,40.4388500,0 -79.9947500,40.4389300,0 -79.9943500,40.4395600,0 -79.9942500,40.4397300,0 -79.9942000,40.4399300,0 -79.9942500,40.4400700,0</coordinates></LineString>",1/19/2015 10:58:45 PM,#838A00
1489107,PW-211,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.8886300,40.4526100,0 -79.8860000,40.4520000,0 -79.8847400,40.4517100,0 -79.8847600,40.4518400,0 -79.8848400,40.4520300,0 -79.8849400,40.4521700,0 -79.8852200,40.4525400,0 -79.8852700,40.4526900,0 -79.8854900,40.4534500,0 -79.8853800,40.4534800,0 -79.8848700,40.4537200,0 -79.8847900,40.4537700,0</coordinates></LineString>",1/19/2015 10:58:45 PM,#838A00
1489109,PW-411,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9802200,40.4287300,0 -79.9802000,40.4287300,0</coordinates></LineString>",1/19/2015 10:58:59 PM,#838A00
1489110,PW-50,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0069200,40.4337900,0 -80.0068100,40.4337000,0 -80.0066000,40.4335000,0 -80.0062700,40.4332000,0 -80.0056800,40.4326800,0 -80.0055400,40.4326300,0 -80.0054100,40.4326200,0 -80.0052800,40.4326400,0 -80.0050500,40.4327700,0 -80.0039300,40.4321200,0 -80.0034000,40.4318500,0 -80.0027100,40.4315200,0</coordinates></LineString>",1/19/2015 10:59:11 PM,#838A00
1489111,PW-220,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9354000,40.4533600,0 -79.9367200,40.4527400,0 -79.9387900,40.4520200,0 -79.9405800,40.4514200,0</coordinates></LineString>",1/19/2015 10:59:22 PM,#838A00
1489112,PW-109,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0450200,40.4897800,0 -80.0447600,40.4896900,0 -80.0446000,40.4896700,0 -80.0442700,40.4897300,0 -80.0439400,40.4898200,0 -80.0437500,40.4898500,0 -80.0435900,40.4898600,0 -80.0432300,40.4895600,0 -80.0418900,40.4884400,0 -80.0410900,40.4877700,0 -80.0410600,40.4877100,0 -80.0410300,40.4876500,0 -80.0407000,40.4875700,0 -80.0381600,40.4871300,0 -80.0376600,40.4870400,0</coordinates></LineString>",1/19/2015 10:59:24 PM,#838A00
1489113,PW-128,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0017300,40.4534600,0 -80.0019400,40.4540800,0 -80.0008600,40.4542900,0 -80.0003100,40.4543900,0 -80.0003000,40.4543400,0</coordinates></LineString>",1/19/2015 10:59:25 PM,#838A00
1489114,PW-328,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9541600,40.4263400,0 -79.9555100,40.4277900,0 -79.9564200,40.4286800,0 -79.9578600,40.4300800,0 -79.9587000,40.4307600,0</coordinates></LineString>",1/19/2015 10:59:25 PM,#838A00
1489115,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0067100,40.4765700,0 -80.0065800,40.4762200,0 -80.0063400,40.4758000,0 -80.0059300,40.4753100,0 -80.0055000,40.4749200,0 -80.0052100,40.4746300,0 -80.0051500,40.4745400,0 -80.0050300,40.4743100,0 -80.0048400,40.4737300,0 -80.0045400,40.4726700,0 -80.0044800,40.4725300,0 -80.0043500,40.4723300,0 -80.0042200,40.4721400,0 -80.0038700,40.4718100,0 -80.0036200,40.4716200,0 -80.0033700,40.4714800,0 -80.0027900,40.4711300,0 -80.0025800,40.4709400,0 -80.0024100,40.4707500,0 -80.0022500,40.4705100,0 -80.0022200,40.4704400,0</coordinates></LineString>",1/19/2015 10:59:42 PM,#838A00
1489116,PW-211,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.8847900,40.4537700,0 -79.8845100,40.4539700,0 -79.8843700,40.4540900,0 -79.8842900,40.4541800,0 -79.8815100,40.4545700,0 -79.8807000,40.4546800,0 -79.8802700,40.4548700,0 -79.8801300,40.4549500,0 -79.8798300,40.4551900,0 -79.8792500,40.4557200,0 -79.8785700,40.4563400,0</coordinates></LineString>",1/19/2015 10:59:46 PM,#838A00
1489117,PW-602,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9942500,40.4400700,0 -79.9942200,40.4400100,0 -79.9942000,40.4399300,0 -79.9935000,40.4401800,0 -79.9933600,40.4401800,0 -79.9932900,40.4402000,0 -79.9931000,40.4402600,0 -79.9930000,40.4402900,0 -79.9926600,40.4403800,0 -79.9922100,40.4404300,0 -79.9906500,40.4404300,0 -79.9895800,40.4404400,0</coordinates></LineString>",1/19/2015 10:59:46 PM,#838A00
1489120,PW-50,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0026900,40.4315100,0 -80.0016500,40.4309900,0 -80.0014600,40.4309200,0 -80.0013500,40.4307500,0 -80.0012400,40.4306700,0 -80.0010600,40.4305200,0 -80.0008800,40.4304300,0 -79.9995200,40.4297600,0 -79.9991700,40.4295900,0 -79.9990700,40.4295000,0 -79.9988800,40.4293200,0 -79.9987100,40.4292000,0 -79.9984700,40.4290700,0</coordinates></LineString>",1/19/2015 11:00:12 PM,#838A00
1489121,PW-220,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9405800,40.4514200,0 -79.9409400,40.4513000,0 -79.9417400,40.4511400,0 -79.9426700,40.4509600,0 -79.9430400,40.4509000,0 -79.9431200,40.4510900,0 -79.9432700,40.4515300,0 -79.9433600,40.4518100,0 -79.9434700,40.4517900,0</coordinates></LineString>",1/19/2015 11:00:23 PM,#838A00
1489122,PW-109,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0376600,40.4870400,0 -80.0372800,40.4869800,0 -80.0369700,40.4868500,0 -80.0368400,40.4866300,0 -80.0367300,40.4864000,0 -80.0358200,40.4842900,0 -80.0353100,40.4846300,0 -80.0346500,40.4850700,0 -80.0332100,40.4860200,0</coordinates></LineString>",1/19/2015 11:00:25 PM,#838A00
1489123,PW-328,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9587000,40.4307600,0 -79.9592400,40.4311800,0 -79.9599800,40.4316200,0 -79.9608400,40.4320800,0 -79.9613400,40.4323300,0 -79.9623700,40.4328100,0 -79.9638100,40.4334100,0</coordinates></LineString>",1/19/2015 11:00:26 PM,#838A00
1489124,PW-128,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0003000,40.4543400,0 -80.0003100,40.4543900,0 -80.0001000,40.4544300,0 -79.9996400,40.4545200,0 -79.9995900,40.4545300,0</coordinates></LineString>",1/19/2015 11:00:26 PM,#838A00
1489125,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0022200,40.4704400,0 -80.0006900,40.4675300,0 -80.0000300,40.4664200,0 -79.9996300,40.4656600,0 -79.9993800,40.4650300,0 -79.9991700,40.4643100,0 -79.9990300,40.4637000,0 -79.9989600,40.4632300,0</coordinates></LineString>",1/19/2015 11:00:43 PM,#838A00
1489126,PW-211,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.8785700,40.4563400,0 -79.8779300,40.4569300,0 -79.8776800,40.4571100,0 -79.8770400,40.4574700,0 -79.8758600,40.4581500,0 -79.8752000,40.4586400,0 -79.8731500,40.4604400,0 -79.8727400,40.4606800,0 -79.8724300,40.4608300,0 -79.8717400,40.4610300,0 -79.8712100,40.4611500,0 -79.8708100,40.4611800,0 -79.8703200,40.4611700,0 -79.8695200,40.4610500,0 -79.8688200,40.4609300,0</coordinates></LineString>",1/19/2015 11:00:47 PM,#838A00
1489127,PW-602,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9895800,40.4404400,0 -79.9875900,40.4404700,0 -79.9871800,40.4405200,0 -79.9866900,40.4406300,0 -79.9865800,40.4406800,0 -79.9864100,40.4408400,0 -79.9857800,40.4411200,0 -79.9846300,40.4416100,0 -79.9825000,40.4425100,0 -79.9813200,40.4430100,0 -79.9813000,40.4429900,0</coordinates></LineString>",1/19/2015 11:00:47 PM,#838A00
1489129,PW-220,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9434700,40.4517900,0 -79.9433600,40.4518100,0 -79.9434200,40.4520000,0 -79.9435500,40.4523600,0 -79.9438600,40.4530000,0 -79.9444400,40.4541600,0 -79.9445400,40.4542900,0 -79.9452200,40.4549800,0 -79.9457700,40.4548100,0</coordinates></LineString>",1/19/2015 11:01:24 PM,#838A00
1489131,PW-109,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0332100,40.4860200,0 -80.0331300,40.4860900,0 -80.0330800,40.4861800,0 -80.0330700,40.4862400,0 -80.0331200,40.4866400,0 -80.0333400,40.4870800,0 -80.0342000,40.4886000,0 -80.0344700,40.4890800,0 -80.0350000,40.4899400,0 -80.0350500,40.4900700,0 -80.0351300,40.4901600,0 -80.0352600,40.4903600,0 -80.0353500,40.4905500,0 -80.0354100,40.4907100,0 -80.0354400,40.4909000,0 -80.0354500,40.4911300,0 -80.0354800,40.4912700,0 -80.0355600,40.4915000,0 -80.0361800,40.4922400,0 -80.0363700,40.4923900,0 -80.0364800,40.4924400,0</coordinates></LineString>",1/19/2015 11:01:26 PM,#838A00
1489130,PW-128,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9995900,40.4545300,0 -79.9993800,40.4545600,0 -79.9993300,40.4543800,0 -79.9992700,40.4541800,0</coordinates></LineString>",1/19/2015 11:01:27 PM,#838A00
1489132,PW-328,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9638100,40.4334100,0 -79.9660700,40.4343800,0 -79.9670900,40.4348200,0 -79.9675700,40.4350000,0 -79.9695000,40.4355100,0 -79.9699000,40.4356000,0 -79.9701200,40.4356400,0 -79.9713300,40.4357300,0 -79.9725200,40.4358000,0 -79.9726700,40.4358100,0 -79.9726700,40.4358900,0</coordinates></LineString>",1/19/2015 11:01:27 PM,#838A00
1489133,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9989600,40.4632300,0 -79.9989100,40.4628200,0 -79.9989100,40.4622100,0 -79.9989600,40.4612500,0 -79.9990100,40.4605600,0 -79.9989800,40.4603900,0 -79.9989500,40.4602000,0 -79.9988500,40.4598800,0 -79.9984200,40.4588400,0 -79.9984200,40.4587500,0 -79.9984400,40.4587000,0 -79.9985000,40.4586400,0 -79.9986600,40.4585700,0 -79.9991300,40.4584600,0 -79.9993200,40.4583500,0 -79.9992100,40.4580200,0</coordinates></LineString>",1/19/2015 11:01:44 PM,#838A00
1489135,PW-602,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9813000,40.4429900,0 -79.9813200,40.4430100,0 -79.9811100,40.4431000,0 -79.9807900,40.4432500,0 -79.9804900,40.4434900,0 -79.9800000,40.4438700,0 -79.9789700,40.4443000,0 -79.9768300,40.4452000,0 -79.9766500,40.4452700,0 -79.9765200,40.4452900,0 -79.9764100,40.4452900,0</coordinates></LineString>",1/19/2015 11:01:48 PM,#838A00
1489138,PW-109,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0364800,40.4924400,0 -80.0367500,40.4926100,0 -80.0369200,40.4927600,0 -80.0378600,40.4935000,0 -80.0379600,40.4936300,0 -80.0379400,40.4937400,0 -80.0378300,40.4936800,0 -80.0376500,40.4936500,0 -80.0368900,40.4936400,0 -80.0364500,40.4936500,0 -80.0360500,40.4937300,0 -80.0352000,40.4940700,0 -80.0347700,40.4942300,0 -80.0344200,40.4942900,0 -80.0336400,40.4943400,0 -80.0333500,40.4943400,0 -80.0328100,40.4942400,0</coordinates></LineString>",1/19/2015 11:02:27 PM,#838A00
1489139,PW-128,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9992600,40.4541600,0 -79.9992300,40.4541600,0</coordinates></LineString>",1/19/2015 11:02:28 PM,#838A00
1489140,PW-328,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9726700,40.4358900,0 -79.9726700,40.4358100,0 -79.9728000,40.4358200,0 -79.9728700,40.4358200,0 -79.9730800,40.4358300,0 -79.9732900,40.4358300,0 -79.9740600,40.4358300,0 -79.9750700,40.4357900,0 -79.9759600,40.4357100,0 -79.9773700,40.4355600,0 -79.9782600,40.4354300,0 -79.9807800,40.4350400,0 -79.9809800,40.4350400,0 -79.9815800,40.4349900,0 -79.9823300,40.4350400,0 -79.9824900,40.4350600,0</coordinates></LineString>",1/19/2015 11:02:28 PM,#838A00
1489141,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9992100,40.4580200,0 -79.9989300,40.4572100,0 -79.9989700,40.4570300,0 -79.9990200,40.4569700,0 -79.9991600,40.4569300,0 -79.9992400,40.4569100,0 -79.9993100,40.4568300,0 -80.0006200,40.4565700,0 -80.0012800,40.4564500,0 -80.0015700,40.4564300,0 -80.0022500,40.4563100,0</coordinates></LineString>",1/19/2015 11:02:45 PM,#838A00
1489143,PW-602,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9764100,40.4452900,0 -79.9762300,40.4452900,0 -79.9764700,40.4456300,0 -79.9766000,40.4457800,0 -79.9767000,40.4458700,0 -79.9767900,40.4459200,0 -79.9763600,40.4461100,0 -79.9762600,40.4461500,0</coordinates></LineString>",1/19/2015 11:02:49 PM,#838A00
1489145,PW-411,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9802000,40.4287300,0 -79.9786900,40.4286500,0</coordinates></LineString>",1/19/2015 11:02:53 PM,#838A00
1489146,PW-220,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9457700,40.4548100,0 -79.9457600,40.4548100,0</coordinates></LineString>",1/19/2015 11:03:07 PM,#838A00
1489147,PW-50,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0042700,40.4311700,0 -80.0051200,40.4315000,0 -80.0056300,40.4317200,0 -80.0058400,40.4318500,0 -80.0071000,40.4324300,0 -80.0085700,40.4331000,0 -80.0092500,40.4333800,0 -80.0096200,40.4335900,0 -80.0100500,40.4338600,0 -80.0112100,40.4346400,0 -80.0115000,40.4348900,0 -80.0117700,40.4351600,0 -80.0120500,40.4353500,0 -80.0123800,40.4355100,0 -80.0125400,40.4355600,0 -80.0126400,40.4355400,0</coordinates></LineString>",1/19/2015 11:03:15 PM,#838A00
1489150,PW-109,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0328100,40.4942400,0 -80.0316900,40.4939100,0 -80.0314200,40.4938600,0 -80.0312700,40.4938500,0 -80.0310500,40.4938800,0 -80.0306700,40.4939800,0 -80.0299600,40.4942500,0 -80.0295700,40.4944600,0 -80.0290100,40.4948500,0 -80.0285800,40.4951500,0 -80.0283800,40.4952400,0 -80.0280900,40.4953400,0 -80.0269700,40.4956400,0 -80.0267300,40.4956500,0 -80.0264900,40.4956100,0 -80.0263200,40.4955200,0 -80.0261800,40.4954000,0 -80.0261200,40.4953100,0 -80.0259300,40.4947900,0</coordinates></LineString>",1/19/2015 11:03:28 PM,#838A00
1489148,PW-328,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9824900,40.4350600,0 -79.9831800,40.4350700,0 -79.9834300,40.4350600,0 -79.9842700,40.4349200,0 -79.9843400,40.4348700,0 -79.9851200,40.4347300,0 -79.9858100,40.4346300,0 -79.9865900,40.4345500,0 -79.9866900,40.4345500,0</coordinates></LineString>",1/19/2015 11:03:29 PM,#838A00
1489149,PW-128,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9992600,40.4541600,0 -79.9993800,40.4545600,0 -79.9996400,40.4553600,0 -79.9998600,40.4553200,0</coordinates></LineString>",1/19/2015 11:03:29 PM,#838A00
1489151,PW-105,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0022500,40.4563100,0 -80.0025400,40.4562500,0 -80.0027500,40.4562500,0 -80.0036700,40.4560600,0 -80.0066300,40.4554800,0 -80.0087500,40.4550800,0 -80.0087800,40.4550500,0 -80.0095800,40.4549000,0 -80.0100000,40.4548200,0</coordinates></LineString>",1/19/2015 11:03:46 PM,#838A00
1489152,PW-211,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.8584900,40.4553700,0 -79.8597600,40.4555800,0</coordinates></LineString>",1/19/2015 11:03:50 PM,#838A00
1489153,PW-602,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9762600,40.4461500,0 -79.9710500,40.4483500,0</coordinates></LineString>",1/19/2015 11:03:50 PM,#838A00
1489154,PW-411,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9786900,40.4286500,0 -79.9773700,40.4285600,0</coordinates></LineString>",1/19/2015 11:03:53 PM,#838A00
1489156,PW-50,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0126400,40.4355400,0 -80.0129400,40.4352900,0 -80.0129700,40.4352500,0 -80.0130200,40.4349800,0 -80.0134500,40.4328500,0 -80.0136800,40.4317800,0</coordinates></LineString>",1/19/2015 11:04:16 PM,#838A00
